#TYPE Selected.System.String
"CreationTime","LastAccessTime","LastWriteTime","Attributes","Owner","FullName","Sign","MD5"
"2020-10-08 10:09:18","2021-06-04 08:57:13","2020-10-08 10:09:18","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\AC\Microsoft\Internet Explorer\DOMStore\6ERGNMX4",,
"2020-10-08 10:09:18","2021-06-04 08:57:13","2020-10-08 10:09:18","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\AC\Microsoft\Internet Explorer\DOMStore\GJGSICBZ",,
"2020-10-08 10:09:18","2021-06-04 08:57:13","2020-10-08 10:09:18","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\AC\Microsoft\Internet Explorer\DOMStore\WHC923E9",,
"2020-10-08 10:09:18","2021-06-03 10:53:24","2020-10-08 10:09:18","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\AC\Microsoft\Internet Explorer\DOMStore\container.dat",,
"2020-10-08 10:09:17","2021-06-03 10:53:24","2020-10-08 10:09:17","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"BFA50FAC99B5691F8F1331230C746875"
"2020-10-08 10:09:17","2021-06-03 10:53:24","2020-10-08 10:09:17","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2020-10-08 10:09:16","2021-06-03 10:53:24","2020-10-08 10:09:16","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\SystemAppData\Helium\User.dat.LOG1",,"34EC045B0E585FAC5D4195B52B42D6F9"
"2020-10-08 10:09:16","2021-06-03 10:53:24","2020-10-08 10:09:16","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\SystemAppData\Helium\User.dat.LOG2",,
"2020-10-08 10:09:16","2021-06-03 10:53:24","2020-10-08 10:09:16","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat.LOG1",,"532A2583067A9D9ADE772DF85A88B3AD"
"2020-10-08 10:09:16","2021-06-03 10:53:24","2020-10-08 10:09:16","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat.LOG2",,
"2020-10-08 10:09:05","2021-06-04 08:57:13","2020-10-08 10:09:05","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:09:05","2021-06-04 08:57:13","2020-10-08 10:09:05","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:09:05","2021-06-04 08:57:13","2020-10-08 10:09:05","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 14:56:44","2021-06-03 10:53:24","2020-10-08 14:56:44","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"28D33085BAC8F2F1E10E1DED4EE666F4"
"2020-10-08 14:56:44","2021-06-03 10:53:24","2020-10-08 14:56:44","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2020-10-08 10:08:59","2021-06-04 08:57:13","2020-10-08 10:08:59","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:08:59","2021-06-04 08:57:13","2020-10-08 10:08:59","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:08:59","2021-06-04 08:57:13","2020-10-08 10:08:59","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 14:55:02","2021-06-03 10:53:24","2020-10-08 14:55:02","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"3BF6C42209CBE7C4D9554FECAF62BB31"
"2020-10-08 14:55:02","2021-06-03 10:53:24","2020-10-08 14:55:02","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2020-10-08 10:08:58","2021-06-04 08:57:13","2020-10-08 10:08:58","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MixedReality.Portal_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:08:58","2021-06-04 08:57:13","2020-10-08 10:08:58","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MixedReality.Portal_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:08:58","2021-06-04 08:57:13","2020-10-08 10:08:58","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MixedReality.Portal_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 14:56:19","2021-06-03 10:53:24","2020-10-08 14:56:19","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MixedReality.Portal_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"B64181E15BCB4AF6DBF61210A7CF326C"
"2020-10-08 14:56:19","2021-06-03 10:53:24","2020-10-08 14:56:19","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MixedReality.Portal_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2020-10-08 10:08:57","2021-06-04 08:57:13","2020-10-08 10:08:57","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MSPaint_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:08:57","2021-06-04 08:57:13","2020-10-08 10:08:57","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MSPaint_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:08:57","2021-06-04 08:57:13","2020-10-08 10:08:57","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MSPaint_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 15:08:27","2021-06-03 10:53:24","2020-10-08 15:08:27","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MSPaint_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"9911F3BBBED448CCAC81390AC314995B"
"2020-10-08 15:08:27","2021-06-03 10:53:24","2020-10-08 15:08:27","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.MSPaint_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2020-10-08 09:52:03","2021-06-04 08:57:13","2020-10-08 09:52:03","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.NET.Native.Framework.1.7_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 09:52:03","2021-06-04 08:57:13","2020-10-08 09:52:03","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.NET.Native.Framework.1.7_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 09:52:03","2021-06-04 08:57:13","2020-10-08 09:52:03","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.NET.Native.Framework.1.7_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 09:51:58","2021-06-04 08:57:13","2020-10-08 09:51:58","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.NET.Native.Framework.2.2_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 09:51:58","2021-06-04 08:57:13","2020-10-08 09:51:58","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.NET.Native.Framework.2.2_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 09:51:58","2021-06-04 08:57:13","2020-10-08 09:51:58","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.NET.Native.Framework.2.2_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 09:52:03","2021-06-04 08:57:13","2020-10-08 09:52:03","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.NET.Native.Runtime.1.7_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 09:52:03","2021-06-04 08:57:13","2020-10-08 09:52:03","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.NET.Native.Runtime.1.7_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 09:52:03","2021-06-04 08:57:13","2020-10-08 09:52:03","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.NET.Native.Runtime.1.7_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 09:51:58","2021-06-04 08:57:13","2020-10-08 09:51:58","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.NET.Native.Runtime.2.2_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 09:51:58","2021-06-04 08:57:13","2020-10-08 09:51:58","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.NET.Native.Runtime.2.2_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 09:51:58","2021-06-04 08:57:13","2020-10-08 09:51:58","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.NET.Native.Runtime.2.2_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 10:08:55","2021-06-04 08:57:13","2020-10-08 10:08:55","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.Office.OneNote_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:08:55","2021-06-04 08:57:13","2020-10-08 10:08:55","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.Office.OneNote_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:08:55","2021-06-04 08:57:13","2020-10-08 10:08:55","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.Office.OneNote_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 14:53:51","2021-06-03 10:53:24","2020-10-08 14:53:51","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.Office.OneNote_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"B2509E27833A0728B75D5BE100580E35"
"2020-10-08 14:53:51","2021-06-03 10:53:24","2020-10-08 14:53:51","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.Office.OneNote_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2020-10-08 10:08:54","2021-06-04 08:57:13","2020-10-08 10:08:54","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.People_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:08:54","2021-06-04 08:57:13","2020-10-08 10:08:54","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.People_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:08:54","2021-06-04 08:57:13","2020-10-08 10:08:54","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.People_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 14:50:26","2021-06-03 10:53:24","2020-10-08 14:50:26","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.People_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"540566AF059255719E8AF05B8A1B5261"
"2020-10-08 14:50:26","2021-06-03 10:53:24","2020-10-08 14:50:26","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.People_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2020-10-08 10:08:53","2021-06-04 08:57:13","2020-10-08 10:08:53","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.ScreenSketch_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:08:53","2021-06-04 08:57:13","2020-10-08 10:08:53","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.ScreenSketch_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:08:53","2021-06-04 08:57:13","2020-10-08 10:08:53","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.ScreenSketch_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 14:54:44","2021-06-03 10:53:24","2020-10-08 14:54:44","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.ScreenSketch_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"57609926988AB01075EAEEA9D5963CA8"
"2020-10-08 14:54:44","2021-06-03 10:53:24","2020-10-08 14:54:44","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.ScreenSketch_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2020-10-08 10:08:59","2021-06-04 08:57:13","2020-10-08 10:08:59","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.Services.Store.Engagement_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:08:59","2021-06-04 08:57:13","2020-10-08 10:08:59","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.Services.Store.Engagement_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:08:59","2021-06-04 08:57:13","2020-10-08 10:08:59","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.Services.Store.Engagement_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 10:08:33","2021-06-04 08:57:13","2020-10-12 09:26:14","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\AC\INetCache",,
"2020-10-08 10:08:33","2021-06-04 08:57:13","2020-10-08 10:24:50","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\AC\INetCookies",,
"2020-10-08 10:08:33","2021-06-04 08:57:13","2020-10-08 10:08:33","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\AC\INetHistory",,
"2020-10-08 10:24:50","2021-06-03 10:53:24","2020-10-08 10:24:50","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\AC\INetCache\container.dat",,
"2020-10-08 10:24:50","2021-06-04 08:57:13","2020-10-08 10:24:50","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\AC\INetCookies\ESE",,
"2020-10-08 10:24:50","2021-06-03 10:53:24","2020-10-08 10:24:50","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\AC\INetCookies\ESE\container.dat",,
"2020-10-08 10:24:44","2021-06-03 10:53:24","2020-10-08 10:24:44","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\Settings\settings.dat.LOG1",,"9FD23382B9C407A167C6DBEAC0D2AE3D"
"2020-10-08 10:24:44","2021-06-03 10:53:24","2020-10-08 10:24:44","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\Settings\settings.dat.LOG2",,
"2020-10-08 15:08:15","2020-10-08 15:08:15","2020-10-08 15:08:15","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\SystemAppData\Helium\User.dat.LOG1",,
"2020-10-08 15:08:15","2020-10-08 15:08:15","2020-10-08 15:08:15","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\SystemAppData\Helium\User.dat.LOG2",,
"2020-10-08 15:08:15","2020-10-08 15:08:15","2020-10-08 15:08:15","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\SystemAppData\Helium\UserClasses.dat.LOG1",,
"2020-10-08 15:08:15","2020-10-08 15:08:15","2020-10-08 15:08:15","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\SystemAppData\Helium\UserClasses.dat.LOG2",,
"2020-10-08 10:08:52","2021-06-04 08:57:13","2020-10-08 10:08:52","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.StorePurchaseApp_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:08:52","2021-06-04 08:57:13","2020-10-08 10:08:52","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.StorePurchaseApp_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:08:52","2021-06-04 08:57:13","2020-10-08 10:08:52","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.StorePurchaseApp_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 15:07:39","2021-06-03 10:53:24","2020-10-08 15:07:39","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.StorePurchaseApp_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"1B6FC1AD7DE46E16C90FBCFB80804151"
"2020-10-08 15:07:39","2021-06-03 10:53:24","2020-10-08 15:07:39","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.StorePurchaseApp_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2020-10-08 09:52:01","2021-06-04 08:57:13","2020-10-08 09:52:01","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.0_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 09:52:01","2021-06-04 08:57:13","2020-10-08 09:52:01","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.0_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 09:52:01","2021-06-04 08:57:13","2020-10-08 09:52:01","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.0_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 10:24:30","2021-06-04 08:57:13","2020-10-08 10:24:30","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.1_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:24:30","2021-06-04 08:57:13","2020-10-08 10:24:30","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.1_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:24:30","2021-06-04 08:57:13","2020-10-08 10:24:30","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.1_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 10:24:35","2021-06-04 08:57:13","2020-10-08 10:24:35","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.3_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:24:35","2021-06-04 08:57:13","2020-10-08 10:24:35","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.3_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:24:35","2021-06-04 08:57:13","2020-10-08 10:24:35","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.3_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 10:24:34","2021-06-04 08:57:13","2020-10-08 10:24:34","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.4_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:24:34","2021-06-04 08:57:13","2020-10-08 10:24:34","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.4_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:24:34","2021-06-04 08:57:13","2020-10-08 10:24:34","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.4_8wekyb3d8bbwe\AC\INetHistory",,
"2021-01-28 09:24:19","2021-06-04 08:57:13","2021-01-28 09:24:19","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.5_8wekyb3d8bbwe\AC\INetCache",,
"2021-01-28 09:24:19","2021-06-04 08:57:13","2021-01-28 09:24:19","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.5_8wekyb3d8bbwe\AC\INetCookies",,
"2021-01-28 09:24:19","2021-06-04 08:57:13","2021-01-28 09:24:19","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.UI.Xaml.2.5_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 09:51:58","2021-06-04 08:57:13","2020-10-08 09:51:58","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.VCLibs.140.00.UWPDesktop_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 09:51:58","2021-06-04 08:57:13","2020-10-08 09:51:58","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.VCLibs.140.00.UWPDesktop_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 09:51:58","2021-06-04 08:57:13","2020-10-08 09:51:58","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.VCLibs.140.00.UWPDesktop_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 09:51:56","2021-06-04 08:57:13","2020-10-08 09:51:56","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.VCLibs.140.00_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 09:51:56","2021-06-04 08:57:13","2020-10-08 09:51:56","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.VCLibs.140.00_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 09:51:56","2021-06-04 08:57:13","2020-10-08 09:51:56","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.VCLibs.140.00_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 10:08:50","2021-06-04 08:57:13","2020-10-08 10:08:50","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.VP9VideoExtensions_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:08:50","2021-06-04 08:57:13","2020-10-08 10:08:50","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.VP9VideoExtensions_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:08:50","2021-06-04 08:57:13","2020-10-08 10:08:50","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.VP9VideoExtensions_8wekyb3d8bbwe\AC\INetHistory",,
"2020-10-08 14:50:06","2021-06-03 10:53:24","2020-10-08 14:50:06","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.VP9VideoExtensions_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"82051BFC7C78042B1D00ECCB2AE6FB7C"
"2020-10-08 14:50:06","2021-06-03 10:53:24","2020-10-08 14:50:06","","BUILTIN\Administrators","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.VP9VideoExtensions_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2020-10-08 10:08:49","2021-06-04 08:57:13","2020-10-08 10:08:49","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.Wallet_8wekyb3d8bbwe\AC\INetCache",,
"2020-10-08 10:08:49","2021-06-04 08:57:13","2020-10-08 10:08:49","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.Wallet_8wekyb3d8bbwe\AC\INetCookies",,
"2020-10-08 10:08:49","2021-06-04 08:57:13","2020-10-08 10:08:49","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Microsoft.Wallet_8wekyb3d8bbwe\AC\INetHistory",,
